"","ocean","dimension","type","species","mid","area","...7","...8","...9","mid_long_adjust","...11","...12","...13"
"52","atl","latitude","lat_geog_range","Elatopathes abietina",22.2411964689,12082726800900,NA,NA,NA,NA,NA,NA,NA
"53","atl","latitude","lat_planar_range","Elatopathes abietina",22.2411964689,2.42e+13,NA,NA,NA,NA,NA,NA,NA
"54","atl","latitude","lat_range","Elatopathes abietina",22.2411964689,2398130.092182,NA,NA,NA,NA,NA,NA,NA
"55","atl","latitude","lat_geog_range","Leiopathes glaberrima",32.649247976,53226976358600,NA,NA,NA,NA,NA,NA,NA
"56","atl","latitude","lat_planar_range","Leiopathes glaberrima",32.649247976,1.06456e+14,NA,NA,NA,NA,NA,NA,NA
"57","atl","latitude","lat_range","Leiopathes glaberrima",32.649247976,7020985.403265,NA,NA,NA,NA,NA,NA,NA
"58","atl","latitude","lat_geog_range","Leiopathes grimaldii",42.6573289206,3709622012370,NA,NA,NA,NA,NA,NA,NA
"59","atl","latitude","lat_planar_range","Leiopathes grimaldii",42.6573289206,7419256339140,NA,NA,NA,NA,NA,NA,NA
"60","atl","latitude","lat_range","Leiopathes grimaldii",42.6573289206,3728818.713824,NA,NA,NA,NA,NA,NA,NA
"61","atl","latitude","lat_geog_range","Parantipathes larix",33.7223945192,11242857701000,NA,NA,NA,NA,NA,NA,NA
"62","atl","latitude","lat_planar_range","Parantipathes larix",33.7223945192,22485790271500,NA,NA,NA,NA,NA,NA,NA
"63","atl","latitude","lat_range","Parantipathes larix",33.7223945192,4316220.973009,NA,NA,NA,NA,NA,NA,NA
"64","atl","latitude","lat_geog_range","Parantipathes tetrasticha",25.6949420997,10710240816300,NA,NA,NA,NA,NA,NA,NA
"65","atl","latitude","lat_planar_range","Parantipathes tetrasticha",25.6949420997,21420549173600,NA,NA,NA,NA,NA,NA,NA
"66","atl","latitude","lat_range","Parantipathes tetrasticha",25.6949420997,3914060.650655,NA,NA,NA,NA,NA,NA,NA
"67","atl","latitude","lat_geog_range","Phanopathes rigida",20.4650791438,5370436228570,NA,NA,NA,NA,NA,NA,NA
"68","atl","latitude","lat_planar_range","Phanopathes rigida",20.4650791438,10740930070500,NA,NA,NA,NA,NA,NA,NA
"69","atl","latitude","lat_range","Phanopathes rigida",20.4650791438,2649542.026124,NA,NA,NA,NA,NA,NA,NA
"70","atl","latitude","lat_geog_range","Plumapathes pennacea",18.5930986433,4739088930500,NA,NA,NA,NA,NA,NA,NA
"71","atl","latitude","lat_planar_range","Plumapathes pennacea",18.5930986433,9478180785430,NA,NA,NA,NA,NA,NA,NA
"72","atl","latitude","lat_range","Plumapathes pennacea",18.5930986433,2294538.650174,NA,NA,NA,NA,NA,NA,NA
"73","atl","latitude","lat_geog_range","Schizopathes crassa",-19.1734406252,74059443084400,NA,NA,NA,NA,NA,NA,NA
"74","atl","latitude","lat_planar_range","Schizopathes crassa",-19.1734406252,1.481193e+14,NA,NA,NA,NA,NA,NA,NA
"75","atl","latitude","lat_range","Schizopathes crassa",-19.1734406252,13439132.083541,NA,NA,NA,NA,NA,NA,NA
"76","atl","latitude","lat_geog_range","Sibopathes macrospina",33.0663627858,3568856830360,NA,NA,NA,NA,NA,NA,NA
"77","atl","latitude","lat_planar_range","Sibopathes macrospina",33.0663627858,7137727254390,NA,NA,NA,NA,NA,NA,NA
"78","atl","latitude","lat_range","Sibopathes macrospina",33.0663627858,1731469.43603,NA,NA,NA,NA,NA,NA,NA
"79","atl","latitude","lat_geog_range","Stauropathes arctica",62.5954231706,4394088166420,NA,NA,NA,NA,NA,NA,NA
"80","atl","latitude","lat_planar_range","Stauropathes arctica",62.5954231706,8788185771560,NA,NA,NA,NA,NA,NA,NA
"81","atl","latitude","lat_range","Stauropathes arctica",62.5954231706,3272783.801181,NA,NA,NA,NA,NA,NA,NA
"82","atl","latitude","lat_geog_range","Stauropathes punctata",36.5893056704,17086925727700,NA,NA,NA,NA,NA,NA,NA
"83","atl","latitude","lat_planar_range","Stauropathes punctata",36.5893056704,34174447834800,NA,NA,NA,NA,NA,NA,NA
"84","atl","latitude","lat_range","Stauropathes punctata",36.5893056704,5617536.140228,NA,NA,NA,NA,NA,NA,NA
"85","atl","latitude","lat_geog_range","Stichopathes lutkeni",19.8560310702,5649241685650,NA,NA,NA,NA,NA,NA,NA
"86","atl","latitude","lat_planar_range","Stichopathes lutkeni",19.8560310702,11298484058100,NA,NA,NA,NA,NA,NA,NA
"87","atl","latitude","lat_range","Stichopathes lutkeni",19.8560310702,2716639.722554,NA,NA,NA,NA,NA,NA,NA
