"","ocean","dimension","type","species","mid","area","...7","...8","...9","mid_long_adjust","...11","...12","...13"
"50","atl","longitude","long_planar_range","Distichopathes filix",-74.8212831482,13.0182917656776,NA,NA,NA,NA,NA,NA,NA
"51","atl","longitude","long_range","Distichopathes filix",-74.8212831482,6.6202801242805,NA,NA,NA,NA,NA,NA,NA
"52","atl","longitude","long_geog_range","Elatopathes abietina",-66.7565833191,13.0821649558866,NA,NA,NA,NA,NA,NA,NA
"53","atl","longitude","long_planar_range","Elatopathes abietina",-66.7565833191,13.3838153659804,NA,NA,NA,NA,NA,NA,NA
"54","atl","longitude","long_range","Elatopathes abietina",-66.7565833191,6.87972103971747,NA,NA,NA,NA,NA,NA,NA
"55","atl","longitude","long_geog_range","Leiopathes glaberrima",-37.5735905355,13.7261317960981,NA,NA,NA,NA,NA,NA,NA
"56","atl","longitude","long_planar_range","Leiopathes glaberrima",-37.5735905355,14.0271701438716,NA,NA,NA,NA,NA,NA,NA
"57","atl","longitude","long_range","Leiopathes glaberrima",-37.5735905355,7.14540314806032,NA,NA,NA,NA,NA,NA,NA
"58","atl","longitude","long_geog_range","Leiopathes grimaldii",-16.4706984039,12.5693296599372,NA,NA,NA,NA,NA,NA,NA
"59","atl","longitude","long_planar_range","Leiopathes grimaldii",-16.4706984039,12.8703603764389,NA,NA,NA,NA,NA,NA,NA
"60","atl","longitude","long_range","Leiopathes grimaldii",-16.4706984039,6.23362165231286,NA,NA,NA,NA,NA,NA,NA
"61","atl","longitude","long_geog_range","Parantipathes larix",-10.5924541095,13.050876713905,NA,NA,NA,NA,NA,NA,NA
"62","atl","longitude","long_planar_range","Parantipathes larix",-10.5924541095,13.351908155614,NA,NA,NA,NA,NA,NA,NA
"63","atl","longitude","long_range","Parantipathes larix",-10.5924541095,6.69388320150475,NA,NA,NA,NA,NA,NA,NA
"64","atl","longitude","long_geog_range","Parantipathes tetrasticha",-69.7937265074,13.0297992359126,NA,NA,NA,NA,NA,NA,NA
"65","atl","longitude","long_planar_range","Parantipathes tetrasticha",-69.7937265074,13.3308306009499,NA,NA,NA,NA,NA,NA,NA
"66","atl","longitude","long_range","Parantipathes tetrasticha",-69.7937265074,6.69635012789782,NA,NA,NA,NA,NA,NA,NA
"67","atl","longitude","long_geog_range","Phanopathes rigida",-77.6432549519,12.7300095639056,NA,NA,NA,NA,NA,NA,NA
"68","atl","longitude","long_planar_range","Phanopathes rigida",-77.6432549519,13.0310418890914,NA,NA,NA,NA,NA,NA,NA
"69","atl","longitude","long_range","Phanopathes rigida",-77.6432549519,6.61471924364125,NA,NA,NA,NA,NA,NA,NA
"70","atl","longitude","long_geog_range","Plumapathes pennacea",-78.1125104532,12.6756948584489,NA,NA,NA,NA,NA,NA,NA
"71","atl","longitude","long_planar_range","Plumapathes pennacea",-78.1125104532,12.9767249881116,NA,NA,NA,NA,NA,NA,NA
"72","atl","longitude","long_range","Plumapathes pennacea",-78.1125104532,6.60134097880632,NA,NA,NA,NA,NA,NA,NA
"73","atl","longitude","long_geog_range","Schizopathes crassa",-7.84406745779,13.8695804418981,NA,NA,NA,NA,NA,NA,NA
"74","atl","longitude","long_planar_range","Schizopathes crassa",-7.84406745779,14.1706116509412,NA,NA,NA,NA,NA,NA,NA
"75","atl","longitude","long_range","Schizopathes crassa",-7.84406745779,7.00419428951018,NA,NA,NA,NA,NA,NA,NA
"76","atl","longitude","long_geog_range","Sibopathes macrospina",-71.3059065127,12.5525291259798,NA,NA,NA,NA,NA,NA,NA
"77","atl","longitude","long_planar_range","Sibopathes macrospina",-71.3059065127,12.8535599487504,NA,NA,NA,NA,NA,NA,NA
"78","atl","longitude","long_range","Sibopathes macrospina",-71.3059065127,6.73149365315546,NA,NA,NA,NA,NA,NA,NA
"79","atl","longitude","long_geog_range","Stauropathes arctica",-42.8794963431,12.6428687666959,NA,NA,NA,NA,NA,NA,NA
"80","atl","longitude","long_planar_range","Stauropathes arctica",-42.8794963431,12.9438992288027,NA,NA,NA,NA,NA,NA,NA
"81","atl","longitude","long_range","Stauropathes arctica",-42.8794963431,6.77523574745241,NA,NA,NA,NA,NA,NA,NA
"82","atl","longitude","long_geog_range","Stauropathes punctata",-30.6785898709,13.2326639316735,NA,NA,NA,NA,NA,NA,NA
"83","atl","longitude","long_planar_range","Stauropathes punctata",-30.6785898709,13.5337015062907,NA,NA,NA,NA,NA,NA,NA
"84","atl","longitude","long_range","Stauropathes punctata",-30.6785898709,6.79752485729827,NA,NA,NA,NA,NA,NA,NA
"85","atl","longitude","long_geog_range","Stichopathes lutkeni",-79.1293847322,12.7519901551043,NA,NA,NA,NA,NA,NA,NA
"86","atl","longitude","long_planar_range","Stichopathes lutkeni",-79.1293847322,13.0530201771677,NA,NA,NA,NA,NA,NA,NA
"87","atl","longitude","long_range","Stichopathes lutkeni",-79.1293847322,6.60889191708598,NA,NA,NA,NA,NA,NA,NA
"88","atl","longitude","long_geog_range","Stichopathes occidentalis",-77.8192592452,12.7943599275782,NA,NA,NA,NA,NA,NA,NA
"89","atl","longitude","long_planar_range","Stichopathes occidentalis",-77.8192592452,13.0953899311685,NA,NA,NA,NA,NA,NA,NA
"90","atl","longitude","long_range","Stichopathes occidentalis",-77.8192592452,6.5957875808866,NA,NA,NA,NA,NA,NA,NA
"91","atl","longitude","long_geog_range","Stichopathes pourtalesi",-73.5138158142,12.7784299170273,NA,NA,NA,NA,NA,NA,NA
"92","atl","longitude","long_planar_range","Stichopathes pourtalesi",-73.5138158142,13.0794630893339,NA,NA,NA,NA,NA,NA,NA
"93","atl","longitude","long_range","Stichopathes pourtalesi",-73.5138158142,6.55911953550113,NA,NA,NA,NA,NA,NA,NA
"94","atl","longitude","long_geog_range","Stylopathes americana",-76.1513224714,12.6331751748227,NA,NA,NA,NA,NA,NA,NA
"95","atl","longitude","long_planar_range","Stylopathes americana",-76.1513224714,12.9342054060863,NA,NA,NA,NA,NA,NA,NA
"96","atl","longitude","long_range","Stylopathes americana",-76.1513224714,6.66872721713626,NA,NA,NA,NA,NA,NA,NA
"97","atl","longitude","long_geog_range","Stylopathes columnaris",-73.7187237389,12.7828299946501,NA,NA,NA,NA,NA,NA,NA
"98","atl","longitude","long_planar_range","Stylopathes columnaris",-73.7187237389,13.0838601419056,NA,NA,NA,NA,NA,NA,NA
"99","atl","longitude","long_range","Stylopathes columnaris",-73.7187237389,6.7349948242446,NA,NA,NA,NA,NA,NA,NA
"100","atl","longitude","long_geog_range","Tanacetipathes barbadensis",-58.5114811197,13.0631817133352,NA,NA,NA,NA,NA,NA,NA
"101","atl","longitude","long_planar_range","Tanacetipathes barbadensis",-58.5114811197,13.3642118378667,NA,NA,NA,NA,NA,NA,NA
"102","atl","longitude","long_range","Tanacetipathes barbadensis",-58.5114811197,6.94444852682669,NA,NA,NA,NA,NA,NA,NA
"103","atl","longitude","long_geog_range","Tanacetipathes hirta",-66.1771771011,13.1253802652523,NA,NA,NA,NA,NA,NA,NA
"104","atl","longitude","long_planar_range","Tanacetipathes hirta",-66.1771771011,13.4264271248388,NA,NA,NA,NA,NA,NA,NA
"105","atl","longitude","long_range","Tanacetipathes hirta",-66.1771771011,6.81020684510295,NA,NA,NA,NA,NA,NA,NA
"106","atl","longitude","long_geog_range","Tanacetipathes spinescens",-35.7099309892,13.7070338401775,NA,NA,NA,NA,NA,NA,NA
"107","atl","longitude","long_planar_range","Tanacetipathes spinescens",-35.7099309892,14.0080637850191,NA,NA,NA,NA,NA,NA,NA
"108","atl","longitude","long_range","Tanacetipathes spinescens",-35.7099309892,7.06425036696547,NA,NA,NA,NA,NA,NA,NA
"109","atl","longitude","long_geog_range","Tanacetipathes tanacetum",-60.1417462036,13.2919703369588,NA,NA,NA,NA,NA,NA,NA
"110","atl","longitude","long_planar_range","Tanacetipathes tanacetum",-60.1417462036,13.59300050617,NA,NA,NA,NA,NA,NA,NA
"111","atl","longitude","long_range","Tanacetipathes tanacetum",-60.1417462036,6.861203213727,NA,NA,NA,NA,NA,NA,NA
"112","atl","longitude","long_geog_range","Tanacetipathes thamnea",-62.6486199612,13.128705497386,NA,NA,NA,NA,NA,NA,NA
"113","atl","longitude","long_planar_range","Tanacetipathes thamnea",-62.6486199612,13.4297356034764,NA,NA,NA,NA,NA,NA,NA
"114","atl","longitude","long_range","Tanacetipathes thamnea",-62.6486199612,6.83911487705376,NA,NA,NA,NA,NA,NA,NA
