"","ocean","dimension","type","species","mid","area","...7","...8","...9","mid_long_adjust","...11","...12","...13"
"77","atl","longitude","long_planar_range","Sibopathes macrospina",-71.3059065127,7137727254390,NA,NA,NA,NA,NA,NA,NA
"78","atl","longitude","long_range","Sibopathes macrospina",-71.3059065127,5388819.70014,NA,NA,NA,NA,NA,NA,NA
"79","atl","longitude","long_geog_range","Stauropathes arctica",-42.8794963431,4394088166420,NA,NA,NA,NA,NA,NA,NA
"80","atl","longitude","long_planar_range","Stauropathes arctica",-42.8794963431,8788185771560,NA,NA,NA,NA,NA,NA,NA
"81","atl","longitude","long_range","Stauropathes arctica",-42.8794963431,5959855.73734,NA,NA,NA,NA,NA,NA,NA
"82","atl","longitude","long_geog_range","Stauropathes punctata",-30.6785898709,17086925727700,NA,NA,NA,NA,NA,NA,NA
"83","atl","longitude","long_planar_range","Stauropathes punctata",-30.6785898709,34174447834800,NA,NA,NA,NA,NA,NA,NA
"84","atl","longitude","long_range","Stauropathes punctata",-30.6785898709,6273716.032254,NA,NA,NA,NA,NA,NA,NA
"85","atl","longitude","long_geog_range","Stichopathes lutkeni",-79.1293847322,5649241685650,NA,NA,NA,NA,NA,NA,NA
"86","atl","longitude","long_planar_range","Stichopathes lutkeni",-79.1293847322,11298484058100,NA,NA,NA,NA,NA,NA,NA
"87","atl","longitude","long_range","Stichopathes lutkeni",-79.1293847322,4063421.901563,NA,NA,NA,NA,NA,NA,NA
"88","atl","longitude","long_geog_range","Stichopathes occidentalis",-77.8192592452,6228162389380,NA,NA,NA,NA,NA,NA,NA
"89","atl","longitude","long_planar_range","Stichopathes occidentalis",-77.8192592452,12456325006100,NA,NA,NA,NA,NA,NA,NA
"90","atl","longitude","long_range","Stichopathes occidentalis",-77.8192592452,3942644.150234,NA,NA,NA,NA,NA,NA,NA
"91","atl","longitude","long_geog_range","Stichopathes pourtalesi",-73.5138158142,6003851157380,NA,NA,NA,NA,NA,NA,NA
