"","ocean","dimension","type","species","mid","area","...7","...8","...9","mid_long_adjust","...11","...12","...13"
"49","pac","latitude","lat_geog_range","Cirrhipathes anguina",7.336633,13.6373877976146,NA,NA,NA,NA,NA,NA,NA
"50","pac","latitude","lat_planar_range","Cirrhipathes anguina",7.336633,13.9384182334931,NA,NA,NA,NA,NA,NA,NA
"51","pac","latitude","lat_range","Cirrhipathes anguina",7.336633,6.77859523427234,3901545.362775,2104591.637753,6006137.000528,NA,NA,NA,NA
"52","pac","latitude","lat_geog_range","Cirrhipathes spiralis",5.25737,13.6487700332021,NA,NA,NA,NA,NA,NA,NA
"53","pac","latitude","lat_planar_range","Cirrhipathes spiralis",5.25737,13.9498037896645,NA,NA,NA,NA,NA,NA,NA
"54","pac","latitude","lat_range","Cirrhipathes spiralis",5.25737,6.90300941968086,4180033.465851,3818482.567085,7998516.032936,NA,NA,NA,NA
"55","pac","latitude","lat_geog_range","Cupressopathes abies",-2.962463,13.0148590868092,NA,NA,NA,NA,NA,NA,NA
"56","pac","latitude","lat_planar_range","Cupressopathes abies",-2.962463,13.3158903875438,NA,NA,NA,NA,NA,NA,NA
"57","pac","latitude","lat_range","Cupressopathes abies",-2.962463,6.80266264453158,3042909.912595,3305466.137161,6348376.049756,NA,NA,NA,NA
"58","pac","latitude","lat_geog_range","Dendropathes intermedia",-2.558126,13.6372037472507,NA,NA,NA,NA,NA,NA,NA
"59","pac","latitude","lat_planar_range","Dendropathes intermedia",-2.558126,13.9382372432572,NA,NA,NA,NA,NA,NA,NA
"60","pac","latitude","lat_range","Dendropathes intermedia",-2.558126,7.03627710550339,4275504.934233,6595685.550416,10871190.484649,NA,NA,NA,NA
"61","pac","latitude","lat_geog_range","Leiopathes acanthophora",-39.030496,12.0527434329543,NA,NA,NA,NA,NA,NA,NA
"62","pac","latitude","lat_planar_range","Leiopathes acanthophora",-39.030496,12.3538090554663,NA,NA,NA,NA,NA,NA,NA
"63","pac","latitude","lat_range","Leiopathes acanthophora",-39.030496,6.1885510631984,5515779.898649,3972121.986773,1543657.911876,NA,NA,NA,NA
"64","pac","latitude","lat_geog_range","Leiopathes secunda",-41.460686,12.716637328998,NA,NA,NA,NA,NA,NA,NA
"65","pac","latitude","lat_planar_range","Leiopathes secunda",-41.460686,13.017669159973,NA,NA,NA,NA,NA,NA,NA
"66","pac","latitude","lat_range","Leiopathes secunda",-41.460686,6.35109775107743,6208826.420407,3964439.386448,2244387.033959,NA,NA,NA,NA
"67","pac","latitude","lat_geog_range","Lillipathes lillei",-19.971406,13.4875434123276,NA,NA,NA,NA,NA,NA,NA
"68","pac","latitude","lat_planar_range","Lillipathes lillei",-19.971406,13.7885734660006,NA,NA,NA,NA,NA,NA,NA
"69","pac","latitude","lat_range","Lillipathes lillei",-19.971406,7.2482842103621,7278970.41162,10433706.884003,17712677.295623,NA,NA,NA,NA
"70","pac","latitude","lat_geog_range","Lillipathes wingi",50.784775,12.4401167049774,NA,NA,NA,NA,NA,NA,NA
"71","pac","latitude","lat_planar_range","Lillipathes wingi",50.784775,12.7411516818761,NA,NA,NA,NA,NA,NA,NA
