"","ocean","dimension","type","species","mid","area","...7","...8","...9","mid_long_adjust","...11","...12","...13"
"47","atl","depth","depth_planar_range","Plumapathes pennacea",99.5,12.9767249881116,NA,NA,NA,NA,NA,NA,NA
"48","atl","depth","depth_range","Plumapathes pennacea",99.5,2.23299611039215,NA,NA,NA,NA,NA,NA,NA
"49","atl","depth","depth_planar_range","Schizopathes crassa",1760,14.1706116509412,NA,NA,NA,NA,NA,NA,NA
"50","atl","depth","depth_range","Schizopathes crassa",1760,3.53529412004277,NA,NA,NA,NA,NA,NA,NA
"51","atl","depth","depth_planar_range","Sibopathes macrospina",1379,12.8535599487504,NA,NA,NA,NA,NA,NA,NA
"52","atl","depth","depth_range","Sibopathes macrospina",1379,3.26997967664532,NA,NA,NA,NA,NA,NA,NA
"53","atl","depth","depth_planar_range","Stauropathes arctica",1128,12.9438992288027,NA,NA,NA,NA,NA,NA,NA
"54","atl","depth","depth_range","Stauropathes arctica",1128,3.12515582958053,NA,NA,NA,NA,NA,NA,NA
"55","atl","depth","depth_planar_range","Stauropathes punctata",1741.5,13.5337015062907,NA,NA,NA,NA,NA,NA,NA
"56","atl","depth","depth_range","Stauropathes punctata",1741.5,2.93500315145365,NA,NA,NA,NA,NA,NA,NA
"57","atl","depth","depth_planar_range","Stichopathes lutkeni",156.15,13.0530201771677,NA,NA,NA,NA,NA,NA,NA
"58","atl","depth","depth_range","Stichopathes lutkeni",156.15,2.45893986189033,NA,NA,NA,NA,NA,NA,NA
"59","atl","depth","depth_planar_range","Stichopathes occidentalis",87,13.0953899311685,NA,NA,NA,NA,NA,NA,NA
"60","atl","depth","depth_range","Stichopathes occidentalis",87,2.16435285578444,NA,NA,NA,NA,NA,NA,NA
"61","atl","depth","depth_planar_range","Stichopathes pourtalesi",736.25,13.0794630893339,NA,NA,NA,NA,NA,NA,NA
"62","atl","depth","depth_range","Stichopathes pourtalesi",736.25,3.16657810991965,NA,NA,NA,NA,NA,NA,NA
"63","atl","depth","depth_planar_range","Stylopathes americana",296.5,12.9342054060863,NA,NA,NA,NA,NA,NA,NA
"64","atl","depth","depth_range","Stylopathes americana",296.5,2.72672720902657,NA,NA,NA,NA,NA,NA,NA
